DATE_TIME,Total_DC_Power,PLANT_ID,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Hour,Day,Month,Day_Of_Week,dc_power_roll_avg,irradiation_roll_avg
2020-05-15 16:30:00,104079.607143,4135001,HmiyD2TTLFNqkNe,34.35660993333333,41.28059066666666,0.344954196,16,15,5,4,127470.229166625,0.41647237046428565
2020-05-15 16:45:00,77777.196429,4135001,HmiyD2TTLFNqkNe,33.86159653333333,39.419075933333325,0.260346758,16,15,5,4,117102.9375,0.3812484032499999
2020-05-15 17:00:00,49913.767857,4135001,HmiyD2TTLFNqkNe,33.443313571428575,36.82670364285714,0.1668127414285714,17,15,5,4,107266.611607125,0.3522389280119047
2020-05-15 17:15:00,49718.660716,4135001,HmiyD2TTLFNqkNe,33.30025473333334,35.852207400000005,0.1738986373333333,17,15,5,4,95574.551339625,0.318064739095238
2020-05-15 17:30:00,26248.833333,4135001,HmiyD2TTLFNqkNe,33.03212220000001,34.3384004,0.08716189,17,15,5,4,77987.3653275,0.2583104256785714
2020-05-15 17:45:00,11391.25,4135001,HmiyD2TTLFNqkNe,32.311871133333334,31.54853933333333,0.0384030336,17,15,5,4,65967.87648825,0.2198319682119047
2020-05-15 18:00:00,6505.0,4135001,HmiyD2TTLFNqkNe,31.13241364285714,30.225331,0.0225449364285714,18,15,5,4,53140.916666875,0.17787728901547617
2020-05-15 18:15:00,2199.21785711,4135001,HmiyD2TTLFNqkNe,29.243110933333337,28.6825074,0.00914994484,18,15,5,4,40979.19166688875,0.13790901720380952
2020-05-15 18:30:00,0.0,4135001,HmiyD2TTLFNqkNe,28.495518,27.285992266666668,0.001841024544,18,15,5,4,27969.24077401375,0.09501987077180951
2020-05-15 18:45:00,0.0,4135001,HmiyD2TTLFNqkNe,27.8840638,25.96194653333333,0.0,18,15,5,4,18247.09122038875,0.06247652602180951
2020-05-15 19:00:00,0.0,4135001,HmiyD2TTLFNqkNe,27.455975400000003,25.38531306666667,0.0,19,15,5,4,12007.87023826375,0.04162493334323809
2020-05-15 19:15:00,0.0,4135001,HmiyD2TTLFNqkNe,27.0975484,25.200846400000003,0.0,19,15,5,4,5793.0376487637495,0.019887603676571424
2020-05-15 19:30:00,0.0,4135001,HmiyD2TTLFNqkNe,27.01870113333333,25.745267733333336,0.00012538276,19,15,5,4,2511.93348213875,0.009008040271571425
2020-05-15 19:45:00,0.0,4135001,HmiyD2TTLFNqkNe,23.787237466666667,22.5114056,0.000100219904,19,15,5,4,1088.02723213875,0.0042201885595714245
2020-05-15 20:00:00,0.0,4135001,HmiyD2TTLFNqkNe,22.66317964285714,20.290725714285717,0.0,20,15,5,4,274.90223213875,0.001402071506
2020-05-15 20:15:00,0.0,4135001,HmiyD2TTLFNqkNe,23.412097066666668,20.736596666666667,0.0,20,15,5,4,0.0,0.00025832840099999997
2020-05-15 20:30:00,0.0,4135001,HmiyD2TTLFNqkNe,22.30098866666667,20.375416933333337,0.0,20,15,5,4,0.0,2.8200333e-05
2020-05-15 20:45:00,0.0,4135001,HmiyD2TTLFNqkNe,22.0374816,20.312805133333327,0.0,20,15,5,4,0.0,2.8200333e-05
2020-05-15 21:00:00,0.0,4135001,HmiyD2TTLFNqkNe,22.168518066666667,20.6512674,0.0,21,15,5,4,0.0,2.8200333e-05
2020-05-15 21:15:00,0.0,4135001,HmiyD2TTLFNqkNe,22.1193604,20.632086200000003,0.0,21,15,5,4,0.0,2.8200333e-05
2020-05-15 21:30:00,0.0,4135001,HmiyD2TTLFNqkNe,22.221250333333334,20.75869966666667,0.0,21,15,5,4,0.0,1.2527488e-05
2020-05-15 21:45:00,0.0,4135001,HmiyD2TTLFNqkNe,22.236828466666665,20.914416666666668,0.0,21,15,5,4,0.0,0.0
2020-05-15 22:00:00,0.0,4135001,HmiyD2TTLFNqkNe,22.22185842857143,20.895703928571425,0.0,22,15,5,4,0.0,0.0
2020-05-15 22:15:00,0.0,4135001,HmiyD2TTLFNqkNe,22.149312533333333,20.732185866666665,0.0,22,15,5,4,0.0,0.0
2020-05-15 22:30:00,0.0,4135001,HmiyD2TTLFNqkNe,22.104713866666668,20.82985206666667,0.0,22,15,5,4,0.0,0.0
2020-05-15 22:45:00,0.0,4135001,HmiyD2TTLFNqkNe,22.057079933333338,21.072275666666663,0.0,22,15,5,4,0.0,0.0
2020-05-15 23:00:00,0.0,4135001,HmiyD2TTLFNqkNe,22.23601830769231,21.241316538461536,0.0,23,15,5,4,0.0,0.0
2020-05-16 02:00:00,0.0,4135001,HmiyD2TTLFNqkNe,21.68216,20.072144,0.0,2,16,5,5,0.0,0.0
2020-05-16 02:15:00,0.0,4135001,HmiyD2TTLFNqkNe,21.6884114,19.9192038,0.0,2,16,5,5,0.0,0.0
2020-05-16 02:30:00,0.0,4135001,HmiyD2TTLFNqkNe,21.510408533333337,19.59269193333333,0.0,2,16,5,5,0.0,0.0
2020-05-16 02:45:00,0.0,4135001,HmiyD2TTLFNqkNe,21.496287,19.6248698,0.0,2,16,5,5,0.0,0.0
2020-05-16 03:00:00,0.0,4135001,HmiyD2TTLFNqkNe,21.6459126,20.065205933333328,0.0,3,16,5,5,0.0,0.0
2020-05-16 03:15:00,0.0,4135001,HmiyD2TTLFNqkNe,21.674314200000005,20.11216013333333,0.0,3,16,5,5,0.0,0.0
2020-05-16 03:30:00,0.0,4135001,HmiyD2TTLFNqkNe,21.73142093333333,20.351884,0.0,3,16,5,5,0.0,0.0
2020-05-16 03:45:00,0.0,4135001,HmiyD2TTLFNqkNe,21.78016573333333,20.50589406666667,0.0,3,16,5,5,0.0,0.0
2020-05-16 04:00:00,0.0,4135001,HmiyD2TTLFNqkNe,21.85855535714285,20.81391042857143,0.0,4,16,5,5,0.0,0.0
2020-05-16 04:15:00,0.0,4135001,HmiyD2TTLFNqkNe,21.89991073333333,20.712640333333333,0.0,4,16,5,5,0.0,0.0
2020-05-16 04:30:00,0.0,4135001,HmiyD2TTLFNqkNe,21.92704853333333,20.726037733333335,0.0,4,16,5,5,0.0,0.0
2020-05-16 04:45:00,0.0,4135001,HmiyD2TTLFNqkNe,22.028684400000003,20.796402866666664,0.0,4,16,5,5,0.0,0.0
2020-05-16 05:00:00,0.0,4135001,HmiyD2TTLFNqkNe,21.93278,20.6822592,0.0,5,16,5,5,0.0,0.0
2020-05-16 05:15:00,0.0,4135001,HmiyD2TTLFNqkNe,21.866251666666663,20.472369333333333,0.0,5,16,5,5,0.0,0.0
2020-05-16 05:30:00,0.0,4135001,HmiyD2TTLFNqkNe,21.876585066666664,20.760192866666667,0.0,5,16,5,5,0.0,0.0
2020-05-16 05:45:00,0.0,4135001,HmiyD2TTLFNqkNe,21.959989266666664,20.5434348,0.0001471694642,5,16,5,5,0.0,1.8396183025e-05
2020-05-16 06:00:00,1131.05357143,4135001,HmiyD2TTLFNqkNe,21.9232375,20.25681407142857,0.0062059593785714,6,16,5,5,141.38169642875,0.0007941411053464251
2020-05-16 06:15:00,7475.3392856,4135001,HmiyD2TTLFNqkNe,21.860400400000003,20.4303872,0.0236337368666666,6,16,5,5,1075.79910712875,0.00374835821367975
2020-05-16 06:30:00,15531.4285715,4135001,HmiyD2TTLFNqkNe,21.985833666666664,21.195638,0.0495149681333333,6,16,5,5,3017.22767856625,0.009937729230346413
2020-05-16 06:45:00,24837.357141,4135001,HmiyD2TTLFNqkNe,22.13967073333333,22.189410333333328,0.0792696434666666,6,16,5,5,6121.89732119125,0.01984643466367974
2020-05-16 07:00:00,34152.964285,4135001,HmiyD2TTLFNqkNe,22.45271393333333,23.1112346,0.1090379683333333,7,16,5,5,10391.01785681625,0.0334761807053464
2020-05-16 07:15:00,43348.053572,4135001,HmiyD2TTLFNqkNe,22.6524518,24.241701266666663,0.1381154516666666,7,16,5,5,15809.524553316249,0.05074061216367973
2020-05-16 07:30:00,54443.982143,4135001,HmiyD2TTLFNqkNe,22.97513853333333,25.668487533333334,0.1741175246666666,7,16,5,5,22615.02232119125,0.07250530274701306
2020-05-16 07:45:00,75347.571428,4135001,HmiyD2TTLFNqkNe,23.38855407142857,27.937476071428577,0.2436428057142857,7,16,5,5,32033.46874969125,0.10294225727827376
2020-05-16 08:00:00,92338.64285799999,4135001,HmiyD2TTLFNqkNe,23.8905234,30.79129613333333,0.2980529893333333,8,16,5,5,43434.4174105125,0.13942313602261902
2020-05-16 08:15:00,105235.303573,4135001,HmiyD2TTLFNqkNe,24.42785433333333,33.0092104,0.3386504113333334,8,16,5,5,55654.4129464375,0.17880022033095236
2020-05-16 08:30:00,130559.589285,4135001,HmiyD2TTLFNqkNe,25.166898466666662,36.606188800000005,0.4275489526666667,8,16,5,5,70032.933035625,0.22605446839761903
2020-05-16 08:45:00,142487.017858,4135001,HmiyD2TTLFNqkNe,25.757175666666665,38.892010733333336,0.4700814853333333,8,16,5,5,84739.14062525,0.27490594863095236
2020-05-16 09:00:00,140956.303572,4135001,HmiyD2TTLFNqkNe,25.999422266666667,38.70590013333334,0.4611857686666666,9,16,5,5,98089.558036125,0.31892442367261903
2020-05-16 09:15:00,127605.142857,4135001,HmiyD2TTLFNqkNe,26.297007333333337,39.343784466666655,0.41958991,9,16,5,5,108621.69419675,0.35410873096428575
2020-05-16 09:30:00,129779.410713,4135001,HmiyD2TTLFNqkNe,26.59366866666667,39.879952333333335,0.420493884,9,16,5,5,118038.622768,0.38490577588095237
2020-05-16 09:45:00,161148.232142,4135001,HmiyD2TTLFNqkNe,27.030969466666665,41.825665333333326,0.5405936786666665,9,16,5,5,128763.70535725,0.422024635
2020-05-16 10:00:00,161620.160715,4135001,HmiyD2TTLFNqkNe,27.611354533333337,46.072651933333326,0.491453022,10,16,5,5,137423.895089375,0.4461996390833333
2020-05-16 10:15:00,156988.035715,4135001,HmiyD2TTLFNqkNe,27.93121328571429,44.468571,0.4697288307142857,10,16,5,5,143892.986607125,0.46258444150595235
2020-05-16 10:30:00,206873.089291,4135001,HmiyD2TTLFNqkNe,28.2829874,48.962665,0.654436842,10,16,5,5,153432.174107875,0.49094542767261906
2020-05-16 10:45:00,183095.428571,4135001,HmiyD2TTLFNqkNe,28.78232633333333,50.154118,0.5955213746666665,10,16,5,5,158508.225447,0.5066254138392856
2020-05-16 11:00:00,177344.375001,4135001,HmiyD2TTLFNqkNe,29.1554974,49.15606886666666,0.5752638966666666,11,16,5,5,163056.734375625,0.5208851798392856
2020-05-16 11:15:00,167348.357146,4135001,HmiyD2TTLFNqkNe,29.3643758,48.12385466666667,0.5423748746666666,11,16,5,5,168024.63616175,0.536233300422619
2020-05-16 11:30:00,157634.875001,4135001,HmiyD2TTLFNqkNe,29.6892496,46.51825533333333,0.4934305533333333,11,16,5,5,171506.56919775,0.5453503840892856
2020-05-16 11:45:00,194969.017857,4135001,HmiyD2TTLFNqkNe,29.8473918,47.0438902,0.62278731,11,16,5,5,175734.167412125,0.5556245880059524
2020-05-16 12:00:00,198417.839286,4135001,HmiyD2TTLFNqkNe,30.089862066666665,50.091819333333326,0.6620043019999999,12,16,5,5,180333.8772335,0.5769434980059522
2020-05-16 12:15:00,164938.357143,4135001,HmiyD2TTLFNqkNe,30.376898714285712,48.67528185714285,0.5404251285714285,12,16,5,5,181327.667412,0.5857805352380951
2020-05-16 12:30:00,228677.553569,4135001,HmiyD2TTLFNqkNe,30.8864686,50.44957046666666,0.76711941,12,16,5,5,184053.22544675,0.5998658562380952
2020-05-16 12:45:00,245404.19643,4135001,HmiyD2TTLFNqkNe,31.2210448,54.23274553333334,0.8122406413333334,12,16,5,5,191841.821429125,0.6269557645714285
2020-05-16 13:00:00,191385.517857,4135001,HmiyD2TTLFNqkNe,31.31397713333333,52.8518024,0.636164586,13,16,5,5,193596.964286125,0.6345683507380951
2020-05-16 13:15:00,233783.17858,4135001,HmiyD2TTLFNqkNe,31.66299653333333,52.0534832,0.7332435986666667,13,16,5,5,201901.316965375,0.6584269412380953
2020-05-16 13:30:00,185596.839283,4135001,HmiyD2TTLFNqkNe,31.617256666666663,49.747872,0.5838647386666667,13,16,5,5,205396.562500625,0.6697312144047619
2020-05-16 13:45:00,155359.857143,4135001,HmiyD2TTLFNqkNe,31.3661072,47.2997298,0.5023924839999999,13,16,5,5,200445.417411375,0.6546818611547619
2020-05-16 14:00:00,138304.017858,4135001,HmiyD2TTLFNqkNe,31.423628733333334,46.57489593333333,0.435684946,14,16,5,5,192931.189732875,0.6263919416547619
2020-05-16 14:15:00,187844.482144,4135001,HmiyD2TTLFNqkNe,31.98976833333333,47.82889013333333,0.5959771373333332,14,16,5,5,195794.455358,0.63333594275
2020-05-16 14:30:00,163898.142858,4135001,HmiyD2TTLFNqkNe,32.24326421428572,48.35548621428571,0.5345009864285714,14,16,5,5,187697.029019125,0.6042586398035714
2020-05-16 14:45:00,160488.732143,4135001,HmiyD2TTLFNqkNe,32.3501976,46.20359726666666,0.5149644066666667,14,16,5,5,177082.59598325,0.5670991104702381
2020-05-16 15:00:00,157761.053571,4135001,HmiyD2TTLFNqkNe,32.436879733333335,45.77020906666667,0.5036263826666665,15,16,5,5,172879.5379475,0.5505318350535714
2020-05-16 15:15:00,130584.214286,4135001,HmiyD2TTLFNqkNe,32.52414946666667,45.840537533333325,0.419735824,15,16,5,5,159979.66741075,0.5113433632202381
2020-05-16 15:30:00,111366.892859,4135001,HmiyD2TTLFNqkNe,32.328025399999994,43.170092666666655,0.349962358,15,16,5,5,150700.92410775,0.48210556563690476
2020-05-16 15:45:00,84875.464285,4135001,HmiyD2TTLFNqkNe,32.103391466666665,39.814438866666656,0.261408532,15,16,5,5,141890.3750005,0.45198257163690475
2020-05-16 16:00:00,74288.82143,4135001,HmiyD2TTLFNqkNe,32.029101733333334,37.712012,0.2276812526666666,16,16,5,5,133888.475447,0.425982109970238
2020-05-16 16:15:00,62692.464284,4135001,HmiyD2TTLFNqkNe,31.9597596,36.301157466666666,0.191869824,16,16,5,5,118244.47321449999,0.3754686958035714
2020-05-16 16:30:00,57192.375001,4135001,HmiyD2TTLFNqkNe,31.90710457142857,35.77269607142857,0.1755969835714285,16,16,5,5,104906.252232375,0.33060569544642854
2020-05-16 16:45:00,48707.750001,4135001,HmiyD2TTLFNqkNe,31.88745533333333,34.781236066666665,0.150128168,16,16,5,5,90933.629464625,0.2850011656130952
2020-05-16 17:00:00,43256.571428,4135001,HmiyD2TTLFNqkNe,31.747082466666665,33.73915806666666,0.1337432077333333,17,16,5,5,76620.56919675,0.23876576874642855
2020-05-16 17:15:00,35250.160716,4135001,HmiyD2TTLFNqkNe,31.540801866666666,32.74589640000001,0.109053603,17,16,5,5,64703.8125005,0.19993049112142855
2020-05-16 17:30:00,25881.785715,4135001,HmiyD2TTLFNqkNe,31.300166866666668,31.599767866666667,0.0795873111333333,17,16,5,5,54018.174107499995,0.16613361026309523
2020-05-16 17:45:00,16533.9107144,4135001,HmiyD2TTLFNqkNe,31.0485982,30.124161733333327,0.0504507636666666,17,16,5,5,45475.479911174996,0.13976388922142852
2020-05-16 18:00:00,8626.3392856,4135001,HmiyD2TTLFNqkNe,30.311684133333333,28.36227433333333,0.0262128633333333,18,16,5,5,37267.669643125,0.11458034055476188
2020-05-16 18:15:00,2770.2678569,4135001,HmiyD2TTLFNqkNe,29.54822573333333,26.94033806666667,0.0088122812133333,18,16,5,5,29777.3950897375,0.09169814770642855
2020-05-16 18:30:00,0.0,4135001,HmiyD2TTLFNqkNe,28.97306333333333,25.9079486,0.00035944967324,18,16,5,5,22628.348214612502,0.06979345596915498
2020-05-16 18:45:00,0.0,4135001,HmiyD2TTLFNqkNe,28.6859842,25.503218533333328,0.0,18,16,5,5,16539.8794644875,0.051027434969154975
2020-05-16 19:00:00,0.0,4135001,HmiyD2TTLFNqkNe,28.310195785714285,25.379072142857144,0.0,19,16,5,5,11132.8080359875,0.03430953400248832
2020-05-16 19:15:00,0.0,4135001,HmiyD2TTLFNqkNe,27.9578898,25.1996236,0.0,19,16,5,5,6726.5379464875,0.02067783362748831
2020-05-16 19:30:00,0.0,4135001,HmiyD2TTLFNqkNe,27.57085773333333,25.1651774,0.0,19,16,5,5,3491.3147321124998,0.01072941973582165
2020-05-16 19:45:00,0.0,4135001,HmiyD2TTLFNqkNe,27.256431,24.9509702,0.0,19,16,5,5,1424.5758928125,0.004423074277488326
2020-05-16 20:00:00,0.0,4135001,HmiyD2TTLFNqkNe,26.941198600000003,24.4972452,0.0,20,16,5,5,346.2834821125,0.0011464663608216625
2020-05-16 20:15:00,0.0,4135001,HmiyD2TTLFNqkNe,26.701993733333328,24.079714066666664,0.0,20,16,5,5,0.0,4.4931209155e-05
2020-05-16 20:30:00,0.0,4135001,HmiyD2TTLFNqkNe,26.483793,23.827305133333336,0.0,20,16,5,5,0.0,0.0
2020-05-16 20:45:00,0.0,4135001,HmiyD2TTLFNqkNe,26.312024857142855,23.62220114285714,0.0,20,16,5,5,0.0,0.0
